bandwidth_mbps,cpu_percent,gpu_percent,ram_percent,rtt_ms,jitter_ms,motion_score,change_score,onboard_latency,offboard_latency,best_route
0.13,80.75,0.0,77.25,1.25,0.6,0.0089,0.0044,0.031,0.0498,0
0.13,80.75,0.0,77.25,1.25,0.6,0.0626,0.0045,0.0419,0.0531,0
0.13,80.75,0.0,77.25,1.25,0.6,0.0626,0.0045,0.0444,0.0533,0
0.13,80.75,0.0,77.25,1.25,0.6,0.0626,0.0045,0.0545,0.0534,1
0.13,80.75,0.0,77.25,1.25,0.6,0.0083,0.0042,0.0175,0.0516,0
0.13,80.75,0.0,77.25,1.25,0.6,0.0083,0.0042,0.0207,0.0519,0
0.13,80.75,0.0,77.25,1.25,0.6,0.0083,0.0042,0.0464,0.052,0
0.13,76.5,0.0,77.19,1.25,0.6,0.0089,0.0045,0.017,0.0501,0
0.13,76.5,0.0,77.19,1.25,0.6,0.0089,0.0045,0.0236,0.0503,0
0.13,76.5,0.0,77.19,1.25,0.6,0.0089,0.0045,0.026,0.0504,0
0.14,76.5,0.0,77.19,2.89,0.7,0.0599,0.0041,0.0193,0.0612,0
0.14,76.5,0.0,77.19,2.89,0.7,0.0599,0.0041,0.0281,0.0614,0
0.14,76.5,0.0,77.19,2.89,0.7,0.0599,0.0041,0.0317,0.0616,0
0.14,76.5,0.0,77.19,2.89,0.7,0.0079,0.0039,0.0176,0.0468,0
0.14,76.5,0.0,77.19,2.89,0.7,0.0079,0.0039,0.0213,0.047,0
0.14,76.5,0.0,77.19,2.89,0.7,0.0079,0.0039,0.0254,0.0472,0
0.14,78.75,0.0,77.22,2.89,0.7,0.0089,0.0045,0.0177,0.0507,0
0.14,78.75,0.0,77.22,2.89,0.7,0.0089,0.0045,0.0209,0.0508,0
0.14,78.75,0.0,77.22,2.89,0.7,0.0089,0.0045,0.0244,0.051,0
0.14,78.75,0.0,77.22,2.89,0.7,0.0567,0.0049,0.0237,0.0523,0
0.14,78.75,0.0,77.22,2.89,0.7,0.0567,0.0049,0.0268,0.0525,0
0.14,78.75,0.0,77.22,2.89,0.7,0.0567,0.0049,0.0319,0.0526,0
0.14,78.75,0.0,77.22,2.89,0.7,0.0085,0.0043,0.0166,0.0466,0
0.14,78.75,0.0,77.22,2.89,0.7,0.0085,0.0043,0.019,0.0468,0
0.14,78.75,0.0,77.22,2.89,0.7,0.0085,0.0043,0.0216,0.0469,0
0.14,78.75,0.0,77.22,2.89,0.7,0.0088,0.0044,0.0287,0.0505,0
0.14,78.75,0.0,77.22,2.89,0.7,0.0088,0.0044,0.0323,0.0509,0
0.14,78.75,0.0,77.22,2.89,0.7,0.0088,0.0044,0.0365,0.051,0
0.14,76.75,0.0,77.19,2.89,0.7,0.0505,0.0045,0.0195,0.0506,0
0.14,76.75,0.0,77.19,2.89,0.7,0.0505,0.0045,0.0387,0.0508,0
0.14,76.75,0.0,77.19,2.89,0.7,0.0505,0.0045,0.0447,0.0509,0
0.14,76.75,0.0,77.19,2.89,0.7,0.009,0.0045,0.0343,0.0484,0
0.14,76.75,0.0,77.19,2.89,0.7,0.009,0.0045,0.0375,0.0486,0
0.14,76.75,0.0,77.19,2.89,0.7,0.009,0.0045,0.0415,0.0487,0
0.14,76.75,0.0,77.19,2.89,0.7,0.0095,0.0047,0.0155,0.0496,0
0.14,76.75,0.0,77.19,2.89,0.7,0.0095,0.0047,0.0176,0.0499,0
0.14,76.75,0.0,77.19,2.89,0.7,0.0095,0.0047,0.0202,0.05,0
0.14,76.75,0.0,77.19,2.89,0.7,0.0541,0.005,0.0216,0.0564,0
0.14,76.75,0.0,77.19,2.89,0.7,0.0541,0.005,0.0259,0.0566,0
0.14,76.75,0.0,77.19,2.89,0.7,0.0541,0.005,0.0413,0.0567,0
0.13,79.25,0.0,77.19,4.5,0.84,0.0087,0.0044,0.0219,0.0513,0
0.13,79.25,0.0,77.19,4.5,0.84,0.0087,0.0044,0.0254,0.0515,0
0.13,79.25,0.0,77.19,4.5,0.84,0.0087,0.0044,0.0367,0.0517,0
0.13,79.25,0.0,77.19,4.5,0.84,0.0084,0.0042,0.0178,0.052,0
0.13,79.25,0.0,77.19,4.5,0.84,0.0084,0.0042,0.0246,0.0521,0
0.13,79.25,0.0,77.19,4.5,0.84,0.0084,0.0042,0.0309,0.0523,0
0.13,79.25,0.0,77.19,4.5,0.84,0.0553,0.0046,0.0193,0.0535,0
0.13,79.25,0.0,77.19,4.5,0.84,0.0553,0.0046,0.0219,0.0537,0
0.13,79.25,0.0,77.19,4.5,0.84,0.0553,0.0046,0.0252,0.0538,0
0.13,82.75,0.0,77.22,4.5,0.84,0.0085,0.0042,0.0167,0.0504,0
0.13,82.75,0.0,77.22,4.5,0.84,0.0085,0.0042,0.0196,0.0506,0
0.13,82.75,0.0,77.22,4.5,0.84,0.0085,0.0042,0.0224,0.0508,0
0.13,82.75,0.0,77.22,4.5,0.84,0.0085,0.0042,0.0245,0.048,0
0.13,82.75,0.0,77.22,4.5,0.84,0.0085,0.0042,0.0281,0.0482,0
0.13,82.75,0.0,77.22,4.5,0.84,0.0085,0.0042,0.0308,0.0483,0
0.13,82.75,0.0,77.22,4.5,0.84,0.0516,0.0042,0.0206,0.0547,0
0.13,82.75,0.0,77.22,4.5,0.84,0.0516,0.0042,0.0237,0.0549,0
0.13,82.75,0.0,77.22,4.5,0.84,0.0516,0.0042,0.0277,0.055,0
0.13,82.75,0.0,77.22,4.5,0.84,0.0088,0.0044,0.0173,0.069,0
0.13,82.75,0.0,77.22,4.5,0.84,0.0088,0.0044,0.0214,0.0693,0
0.13,82.75,0.0,77.22,4.5,0.84,0.0088,0.0044,0.0253,0.0694,0
0.13,73.25,0.0,77.19,4.5,0.84,0.0089,0.0044,0.0871,0.0476,1
0.13,73.25,0.0,77.19,4.5,0.84,0.0089,0.0044,0.0908,0.0478,1
0.13,73.25,0.0,77.19,4.5,0.84,0.0089,0.0044,0.1198,0.0479,1
0.13,73.25,0.0,77.19,4.5,0.84,0.0548,0.0042,0.0367,0.0582,0
0.13,73.25,0.0,77.19,4.5,0.84,0.0548,0.0042,0.0398,0.0584,0
0.13,73.25,0.0,77.19,4.5,0.84,0.0548,0.0042,0.0427,0.0585,0
0.13,73.25,0.0,77.19,4.5,0.84,0.0083,0.0041,0.0222,0.0506,0
0.13,73.25,0.0,77.19,4.5,0.84,0.0083,0.0041,0.0267,0.0508,0
0.13,73.25,0.0,77.19,4.5,0.84,0.0083,0.0041,0.0296,0.051,0
0.14,82.0,0.0,77.22,1.17,1.09,0.008,0.004,0.0199,0.0474,0
0.14,82.0,0.0,77.22,1.17,1.09,0.008,0.004,0.0243,0.0476,0
0.14,82.0,0.0,77.22,1.17,1.09,0.008,0.004,0.0282,0.0477,0
0.14,82.0,0.0,77.22,1.17,1.09,0.0528,0.0044,0.0264,0.065,0
0.14,82.0,0.0,77.22,1.17,1.09,0.0528,0.0044,0.0348,0.0652,0
0.14,82.0,0.0,77.22,1.17,1.09,0.0528,0.0044,0.038,0.0655,0
0.14,82.0,0.0,77.22,1.17,1.09,0.0096,0.0048,0.0183,0.0461,0
0.14,82.0,0.0,77.22,1.17,1.09,0.0096,0.0048,0.0255,0.0463,0
0.14,82.0,0.0,77.22,1.17,1.09,0.0096,0.0048,0.0288,0.0464,0
0.14,78.5,22.0,77.19,1.17,1.09,0.009,0.0045,0.0173,0.055,0
0.14,78.5,22.0,77.19,1.17,1.09,0.009,0.0045,0.0278,0.0551,0
0.14,78.5,22.0,77.19,1.17,1.09,0.009,0.0045,0.0328,0.0553,0
0.14,78.5,22.0,77.19,1.17,1.09,0.051,0.0046,0.0218,0.0574,0
0.14,78.5,22.0,77.19,1.17,1.09,0.051,0.0046,0.0264,0.0576,0
0.14,78.5,22.0,77.19,1.17,1.09,0.051,0.0046,0.029,0.0577,0
0.14,78.5,22.0,77.19,1.17,1.09,0.0089,0.0044,0.0203,0.0498,0
0.14,78.5,22.0,77.19,1.17,1.09,0.0089,0.0044,0.0228,0.05,0
0.14,78.5,22.0,77.19,1.17,1.09,0.0089,0.0044,0.0256,0.0501,0
0.14,78.5,22.0,77.19,1.17,1.09,0.0086,0.0043,0.0207,0.0484,0
0.14,78.5,22.0,77.19,1.17,1.09,0.0086,0.0043,0.0275,0.0487,0
0.14,78.5,22.0,77.19,1.17,1.09,0.0086,0.0043,0.039,0.0488,0
0.14,80.25,77.0,77.22,1.17,1.09,0.0558,0.004,0.0256,0.0519,0
0.14,80.25,77.0,77.22,1.17,1.09,0.0558,0.004,0.0298,0.0523,0
0.14,80.25,77.0,77.22,1.17,1.09,0.0558,0.004,0.0351,0.0524,0
0.14,80.25,77.0,77.22,1.17,1.09,0.0082,0.0041,0.0229,0.0506,0
0.14,80.25,77.0,77.22,1.17,1.09,0.0082,0.0041,0.0272,0.0508,0
0.14,80.25,77.0,77.22,1.17,1.09,0.0082,0.0041,0.0416,0.0509,0
0.14,80.25,77.0,77.22,1.17,1.09,0.0089,0.0044,0.0227,0.0478,0
0.14,80.25,77.0,77.22,1.17,1.09,0.0089,0.0044,0.0272,0.048,0
0.14,80.25,77.0,77.22,1.17,1.09,0.0089,0.0044,0.0336,0.0481,0
0.14,74.25,0.0,77.19,1.88,1.08,0.0507,0.0045,0.0205,0.0536,0
0.14,74.25,0.0,77.19,1.88,1.08,0.0507,0.0045,0.0235,0.0538,0
0.14,74.25,0.0,77.19,1.88,1.08,0.0507,0.0045,0.0291,0.0539,0
0.14,74.25,0.0,77.19,1.88,1.08,0.0085,0.0042,0.0166,0.05,0
0.14,74.25,0.0,77.19,1.88,1.08,0.0085,0.0042,0.0225,0.0502,0
0.14,74.25,0.0,77.19,1.88,1.08,0.0085,0.0042,0.0248,0.0503,0
0.14,74.25,0.0,77.19,1.88,1.08,0.0089,0.0044,0.0285,0.0531,0
0.14,74.25,0.0,77.19,1.88,1.08,0.0089,0.0044,0.0321,0.0533,0
0.14,74.25,0.0,77.19,1.88,1.08,0.0089,0.0044,0.0448,0.0535,0
0.14,74.25,0.0,77.19,1.88,1.08,0.0458,0.0045,0.0209,0.0529,0
0.14,74.25,0.0,77.19,1.88,1.08,0.0458,0.0045,0.0253,0.0531,0
0.14,74.25,0.0,77.19,1.88,1.08,0.0458,0.0045,0.0409,0.0533,0
0.14,83.25,8.0,77.25,1.88,1.08,0.0089,0.0044,0.0207,0.0524,0
0.14,83.25,8.0,77.25,1.88,1.08,0.0089,0.0044,0.031,0.0526,0
0.14,83.25,8.0,77.25,1.88,1.08,0.0089,0.0044,0.0354,0.0527,0
0.14,83.25,8.0,77.25,1.88,1.08,0.0094,0.0047,0.0166,0.0501,0
0.14,83.25,8.0,77.25,1.88,1.08,0.0094,0.0047,0.021,0.0503,0
0.14,83.25,8.0,77.25,1.88,1.08,0.0094,0.0047,0.0273,0.0504,0
0.14,83.25,8.0,77.25,1.88,1.08,0.0614,0.0043,0.022,0.0533,0
0.14,83.25,8.0,77.25,1.88,1.08,0.0614,0.0043,0.0276,0.0536,0
0.14,83.25,8.0,77.25,1.88,1.08,0.0614,0.0043,0.031,0.0537,0
0.14,75.25,99.0,77.22,1.88,1.08,0.0085,0.0042,0.0257,0.0501,0
0.14,75.25,99.0,77.22,1.88,1.08,0.0085,0.0042,0.0318,0.0504,0
0.14,75.25,99.0,77.22,1.88,1.08,0.0085,0.0042,0.0387,0.0505,0
0.14,75.25,99.0,77.22,1.88,1.08,0.0089,0.0044,0.0178,0.0522,0
0.14,75.25,99.0,77.22,1.88,1.08,0.0089,0.0044,0.0201,0.0523,0
0.14,75.25,99.0,77.22,1.88,1.08,0.0089,0.0044,0.0277,0.0525,0
0.14,75.25,99.0,77.22,1.88,1.08,0.0507,0.0042,0.0343,0.0468,0
0.14,75.25,99.0,77.22,1.88,1.08,0.0507,0.0042,0.0368,0.047,0
0.14,75.25,99.0,77.22,1.88,1.08,0.0507,0.0042,0.0447,0.0472,0
0.14,75.25,99.0,77.22,1.15,1.07,0.0088,0.0044,0.0173,0.0461,0
0.14,75.25,99.0,77.22,1.15,1.07,0.0088,0.0044,0.0202,0.0463,0
0.14,75.25,99.0,77.22,1.15,1.07,0.0088,0.0044,0.023,0.0465,0
0.14,76.75,0.0,77.22,1.15,1.07,0.0086,0.0043,0.0265,0.0514,0
0.14,76.75,0.0,77.22,1.15,1.07,0.0086,0.0043,0.0309,0.0516,0
0.14,76.75,0.0,77.22,1.15,1.07,0.0086,0.0043,0.0346,0.0517,0
0.14,76.75,0.0,77.22,1.15,1.07,0.0518,0.0044,0.0199,0.0624,0
0.14,76.75,0.0,77.22,1.15,1.07,0.0518,0.0044,0.0257,0.0626,0
0.14,76.75,0.0,77.22,1.15,1.07,0.0518,0.0044,0.0289,0.0627,0
0.14,76.75,0.0,77.22,1.15,1.07,0.0086,0.0043,0.0181,0.0504,0
0.14,76.75,0.0,77.22,1.15,1.07,0.0086,0.0043,0.0204,0.0506,0
0.14,76.75,0.0,77.22,1.15,1.07,0.0086,0.0043,0.0237,0.0507,0
0.14,76.75,0.0,77.22,1.15,1.07,0.0081,0.004,0.0167,0.0559,0
0.14,76.75,0.0,77.22,1.15,1.07,0.0081,0.004,0.0193,0.0561,0
0.14,76.75,0.0,77.22,1.15,1.07,0.0081,0.004,0.0292,0.0562,0
0.14,76.0,0.0,77.22,1.15,1.07,0.0647,0.0044,0.0213,0.0493,0
0.14,76.0,0.0,77.22,1.15,1.07,0.0647,0.0044,0.0247,0.0495,0
0.14,76.0,0.0,77.22,1.15,1.07,0.0647,0.0044,0.0273,0.0496,0
0.14,76.0,0.0,77.22,1.15,1.07,0.0091,0.0046,0.0193,0.0476,0
0.14,76.0,0.0,77.22,1.15,1.07,0.0091,0.0046,0.0256,0.0478,0
0.14,76.0,0.0,77.22,1.15,1.07,0.0091,0.0046,0.0301,0.048,0
0.14,76.0,0.0,77.22,1.15,1.07,0.0079,0.004,0.0262,0.0452,0
0.14,76.0,0.0,77.22,1.15,1.07,0.0079,0.004,0.0289,0.0454,0
0.14,76.0,0.0,77.22,1.15,1.07,0.0079,0.004,0.0406,0.0455,0
0.14,79.0,0.0,77.19,1.15,1.07,0.0482,0.0044,0.0231,0.0507,0
0.14,79.0,0.0,77.19,1.15,1.07,0.0482,0.0044,0.0264,0.0509,0
0.14,79.0,0.0,77.19,1.15,1.07,0.0482,0.0044,0.0354,0.0512,0
0.14,79.0,0.0,77.19,1.15,1.07,0.0091,0.0046,0.0191,0.0513,0
0.14,79.0,0.0,77.19,1.15,1.07,0.0091,0.0046,0.0218,0.0515,0
0.14,79.0,0.0,77.19,1.15,1.07,0.0091,0.0046,0.025,0.0517,0
0.14,79.0,0.0,77.19,4.75,1.29,0.0093,0.0047,0.019,0.0503,0
0.14,79.0,0.0,77.19,4.75,1.29,0.0093,0.0047,0.0222,0.0506,0
0.14,79.0,0.0,77.19,4.75,1.29,0.0093,0.0047,0.0329,0.0507,0
0.14,79.0,0.0,77.19,4.75,1.29,0.0537,0.0042,0.0229,0.0563,0
0.14,79.0,0.0,77.19,4.75,1.29,0.0537,0.0042,0.0252,0.0565,0
0.14,79.0,0.0,77.19,4.75,1.29,0.0537,0.0042,0.0319,0.0567,0
0.14,78.0,0.0,77.19,4.75,1.29,0.0089,0.0045,0.034,0.0504,0
0.14,78.0,0.0,77.19,4.75,1.29,0.0089,0.0045,0.0509,0.0506,1
0.14,78.0,0.0,77.19,4.75,1.29,0.0089,0.0045,0.0535,0.0508,1
0.14,78.0,0.0,77.19,4.75,1.29,0.0083,0.0042,0.0202,0.0461,0
0.14,78.0,0.0,77.19,4.75,1.29,0.0083,0.0042,0.0243,0.0463,0
0.14,78.0,0.0,77.19,4.75,1.29,0.0083,0.0042,0.0274,0.0464,0
0.14,78.0,0.0,77.19,4.75,1.29,0.0563,0.004,0.0217,0.0499,0
0.14,78.0,0.0,77.19,4.75,1.29,0.0563,0.004,0.0243,0.0502,0
0.14,78.0,0.0,77.19,4.75,1.29,0.0563,0.004,0.0283,0.0503,0
0.14,83.25,0.0,77.22,4.75,1.29,0.009,0.0045,0.0184,0.0486,0
0.14,83.25,0.0,77.22,4.75,1.29,0.009,0.0045,0.0234,0.0488,0
0.14,83.25,0.0,77.22,4.75,1.29,0.009,0.0045,0.0259,0.049,0
0.14,83.25,0.0,77.22,4.75,1.29,0.0089,0.0044,0.0222,0.0555,0
0.14,83.25,0.0,77.22,4.75,1.29,0.0089,0.0044,0.0281,0.0557,0
0.14,83.25,0.0,77.22,4.75,1.29,0.0089,0.0044,0.0316,0.0558,0
0.14,83.25,0.0,77.22,4.75,1.29,0.061,0.0045,0.0235,0.0526,0
0.14,83.25,0.0,77.22,4.75,1.29,0.061,0.0045,0.0264,0.0528,0
0.14,83.25,0.0,77.22,4.75,1.29,0.061,0.0045,0.0297,0.0531,0
0.14,83.25,0.0,77.22,4.75,1.29,0.0082,0.0041,0.0176,0.0509,0
0.14,83.25,0.0,77.22,4.75,1.29,0.0082,0.0041,0.02,0.051,0
0.14,83.25,0.0,77.22,4.75,1.29,0.0082,0.0041,0.0226,0.0511,0
0.14,77.5,0.0,77.22,4.75,1.29,0.008,0.004,0.0188,0.0499,0
0.14,77.5,0.0,77.22,4.75,1.29,0.008,0.004,0.0221,0.0501,0
0.14,77.5,0.0,77.22,4.75,1.29,0.008,0.004,0.0252,0.0502,0
0.13,77.5,0.0,77.22,1.07,1.61,0.0723,0.004,0.0425,0.0576,0
0.13,77.5,0.0,77.22,1.07,1.61,0.0723,0.004,0.048,0.0578,0
0.13,77.5,0.0,77.22,1.07,1.61,0.0723,0.004,0.0517,0.058,0
0.13,77.5,0.0,77.22,1.07,1.61,0.0082,0.0041,0.0175,0.0511,0
0.13,77.5,0.0,77.22,1.07,1.61,0.0082,0.0041,0.0218,0.0513,0
0.13,77.5,0.0,77.22,1.07,1.61,0.0082,0.0041,0.0278,0.0514,0
0.13,77.0,0.0,77.19,1.07,1.61,0.0087,0.0043,0.0217,0.0505,0
0.13,77.0,0.0,77.19,1.07,1.61,0.0087,0.0043,0.0253,0.0507,0
0.13,77.0,0.0,77.19,1.07,1.61,0.0087,0.0043,0.0418,0.0509,0
0.13,77.0,0.0,77.19,1.07,1.61,0.0628,0.0045,0.0197,0.0649,0
0.13,77.0,0.0,77.19,1.07,1.61,0.0628,0.0045,0.0227,0.0651,0
0.13,77.0,0.0,77.19,1.07,1.61,0.0628,0.0045,0.0288,0.0653,0
0.13,77.0,0.0,77.19,1.07,1.61,0.0083,0.0042,0.0186,0.047,0
0.13,77.0,0.0,77.19,1.07,1.61,0.0083,0.0042,0.0215,0.0474,0
0.13,77.0,0.0,77.19,1.07,1.61,0.0083,0.0042,0.0254,0.0478,0
0.13,77.0,0.0,77.19,1.07,1.61,0.0087,0.0044,0.0205,0.0497,0
0.13,77.0,0.0,77.19,1.07,1.61,0.0087,0.0044,0.023,0.05,0
0.13,77.0,0.0,77.19,1.07,1.61,0.0087,0.0044,0.0294,0.0503,0
0.13,79.5,0.0,77.25,1.07,1.61,0.05,0.0041,0.0294,0.1139,0
0.13,79.5,0.0,77.25,1.07,1.61,0.05,0.0041,0.0624,0.1142,0
0.13,79.5,0.0,77.25,1.07,1.61,0.05,0.0041,0.0664,0.1143,0
0.13,79.5,0.0,77.25,1.07,1.61,0.0085,0.0043,0.1045,0.0836,1
0.13,79.5,0.0,77.25,1.07,1.61,0.0085,0.0043,0.1109,0.0838,1
0.13,79.5,0.0,77.25,1.07,1.61,0.0085,0.0043,0.1177,0.0839,1
0.13,79.5,0.0,77.25,1.07,1.61,0.0082,0.0041,0.0886,0.0457,1
0.13,79.5,0.0,77.25,1.07,1.61,0.0082,0.0041,0.0913,0.0459,1
0.13,79.5,0.0,77.25,1.07,1.61,0.0082,0.0041,0.0941,0.046,1
0.13,90.5,0.0,77.3,1.07,1.61,0.0675,0.0045,0.0183,0.0511,0
0.13,90.5,0.0,77.3,1.07,1.61,0.0675,0.0045,0.0304,0.0513,0
0.12,90.5,0.0,77.3,4.26,1.78,0.0675,0.0045,0.0458,0.0514,0
0.12,90.5,0.0,77.3,4.26,1.78,0.0092,0.0046,0.0257,0.0472,0
0.12,90.5,0.0,77.3,4.26,1.78,0.0092,0.0046,0.0306,0.0475,0
0.12,90.5,0.0,77.3,4.26,1.78,0.0092,0.0046,0.0351,0.0476,0
0.12,90.5,0.0,77.3,4.26,1.78,0.0093,0.0047,0.0195,0.0517,0
0.12,90.5,0.0,77.3,4.26,1.78,0.0093,0.0047,0.0238,0.0519,0
0.12,90.5,0.0,77.3,4.26,1.78,0.0093,0.0047,0.0292,0.052,0
0.12,94.75,0.0,77.32,4.26,1.78,0.0519,0.0048,0.0296,0.051,0
0.12,94.75,0.0,77.32,4.26,1.78,0.0519,0.0048,0.032,0.0512,0
0.12,94.75,0.0,77.32,4.26,1.78,0.0519,0.0048,0.0342,0.0514,0
0.12,94.75,0.0,77.32,4.26,1.78,0.0089,0.0044,0.0385,0.0529,0
0.12,94.75,0.0,77.32,4.26,1.78,0.0089,0.0044,0.0549,0.0532,1
0.12,94.75,0.0,77.32,4.26,1.78,0.0089,0.0044,0.0664,0.0533,1
0.12,94.75,0.0,77.32,4.26,1.78,0.0076,0.0038,0.0276,0.0523,0
0.12,94.75,0.0,77.32,4.26,1.78,0.0076,0.0038,0.0359,0.0525,0
0.12,94.75,0.0,77.32,4.26,1.78,0.0076,0.0038,0.0516,0.0526,0
0.12,94.75,0.0,77.32,4.26,1.78,0.075,0.0044,0.0254,0.0507,0
0.12,94.75,0.0,77.32,4.26,1.78,0.075,0.0044,0.0286,0.0508,0
0.12,94.75,0.0,77.32,4.26,1.78,0.075,0.0044,0.0333,0.0509,0
0.12,92.5,0.0,78.13,4.26,1.78,0.0092,0.0046,0.0284,0.0472,0
0.12,92.5,0.0,78.13,4.26,1.78,0.0092,0.0046,0.0313,0.0474,0
0.12,92.5,0.0,78.13,4.26,1.78,0.0092,0.0046,0.0475,0.0477,0
0.12,92.5,0.0,78.13,4.26,1.78,0.0089,0.0045,0.0391,0.0505,0
0.12,92.5,0.0,78.13,4.26,1.78,0.0089,0.0045,0.0595,0.0507,1
0.12,92.5,0.0,78.13,4.26,1.78,0.0089,0.0045,0.0619,0.0509,1
0.12,92.5,0.0,78.13,4.26,1.78,0.0462,0.0044,0.0325,0.0552,0
0.12,92.5,0.0,78.13,4.26,1.78,0.0462,0.0044,0.0423,0.0555,0
0.12,92.5,0.0,78.13,4.26,1.78,0.0462,0.0044,0.0454,0.0556,0
0.12,92.5,0.0,78.13,4.26,1.78,0.0083,0.0041,0.0209,0.0467,0
0.12,92.5,0.0,78.13,4.26,1.78,0.0083,0.0041,0.0266,0.0469,0
0.12,92.5,0.0,78.13,4.26,1.78,0.0083,0.0041,0.0433,0.0471,0
0.1,95.25,0.0,78.41,1.13,1.97,0.0083,0.0041,0.0686,0.051,1
0.1,95.25,0.0,78.41,1.13,1.97,0.0083,0.0041,0.0769,0.0512,1
0.1,95.25,0.0,78.41,1.13,1.97,0.0083,0.0041,0.0964,0.0514,1
0.1,95.25,0.0,78.41,1.13,1.97,0.0581,0.0046,0.1738,0.0565,1
0.1,95.25,0.0,78.41,1.13,1.97,0.0581,0.0046,0.1881,0.0568,1
0.1,95.25,0.0,78.41,1.13,1.97,0.0581,0.0046,0.199,0.0569,1
0.1,95.25,0.0,78.41,1.13,1.97,0.009,0.0045,0.0785,0.0502,1
0.1,95.25,0.0,78.41,1.13,1.97,0.009,0.0045,0.081,0.0504,1
0.1,95.25,0.0,78.41,1.13,1.97,0.009,0.0045,0.0833,0.0506,1
0.1,99.25,0.0,78.61,1.13,1.97,0.0082,0.0041,0.0192,0.0635,0
0.1,99.25,0.0,78.61,1.13,1.97,0.0082,0.0041,0.0238,0.0637,0
0.1,99.25,0.0,78.61,1.13,1.97,0.0082,0.0041,0.0267,0.064,0
0.1,99.25,0.0,78.61,1.13,1.97,0.0666,0.0046,0.0455,0.0516,0
0.1,99.25,0.0,78.61,1.13,1.97,0.0666,0.0046,0.0567,0.0518,1
0.1,99.25,0.0,78.61,1.13,1.97,0.0666,0.0046,0.0664,0.052,1
0.1,99.25,0.0,78.61,1.13,1.97,0.0094,0.0047,0.0272,0.0614,0
0.1,99.25,0.0,78.61,1.13,1.97,0.0094,0.0047,0.0414,0.0617,0
0.1,99.25,0.0,78.61,1.13,1.97,0.0094,0.0047,0.0456,0.0618,0
0.1,99.25,0.0,78.61,1.13,1.97,0.0089,0.0044,0.0231,0.0442,0
0.1,99.25,0.0,78.61,1.13,1.97,0.0089,0.0044,0.0283,0.0444,0
0.1,99.25,0.0,78.61,1.13,1.97,0.0089,0.0044,0.0333,0.0445,0
0.1,91.5,0.0,78.53,1.13,1.97,0.0739,0.0044,0.043,0.0508,0
0.1,91.5,0.0,78.53,1.13,1.97,0.0739,0.0044,0.0508,0.051,0
0.1,91.5,0.0,78.53,1.13,1.97,0.0739,0.0044,0.066,0.0512,1
0.1,91.5,0.0,78.53,1.13,1.97,0.0085,0.0043,0.0411,0.0498,0
0.1,91.5,0.0,78.53,1.13,1.97,0.0085,0.0043,0.0481,0.05,0
0.1,91.5,0.0,78.53,1.13,1.97,0.0085,0.0043,0.0617,0.0501,1
0.1,91.5,0.0,78.53,1.13,1.97,0.0084,0.0042,0.0236,0.0503,0
0.1,91.5,0.0,78.53,1.13,1.97,0.0084,0.0042,0.0479,0.0505,0
0.1,91.5,0.0,78.53,1.13,1.97,0.0084,0.0042,0.0613,0.0506,1
0.1,90.0,99.0,77.27,1.64,2.01,0.0498,0.0042,0.035,0.0557,0
0.1,90.0,99.0,77.27,1.64,2.01,0.0498,0.0042,0.0406,0.0559,0
0.1,90.0,99.0,77.27,1.64,2.01,0.0498,0.0042,0.0433,0.056,0
0.1,90.0,99.0,77.27,1.64,2.01,0.0088,0.0044,0.0208,0.05,0
0.1,90.0,99.0,77.27,1.64,2.01,0.0088,0.0044,0.0246,0.0502,0
0.1,90.0,99.0,77.27,1.64,2.01,0.0088,0.0044,0.0269,0.0503,0
0.1,90.0,99.0,77.27,1.64,2.01,0.0085,0.0042,0.0217,0.0504,0
0.1,90.0,99.0,77.27,1.64,2.01,0.0085,0.0042,0.0239,0.0506,0
0.1,90.0,99.0,77.27,1.64,2.01,0.0085,0.0042,0.0262,0.0507,0
0.1,90.0,99.0,77.27,1.64,2.01,0.0528,0.0038,0.0205,0.0516,0
0.1,90.0,99.0,77.27,1.64,2.01,0.0528,0.0038,0.0237,0.0517,0
0.1,90.0,99.0,77.27,1.64,2.01,0.0528,0.0038,0.0277,0.0519,0
0.1,79.25,0.0,77.22,1.64,2.01,0.0072,0.0036,0.0173,0.0522,0
0.1,79.25,0.0,77.22,1.64,2.01,0.0072,0.0036,0.0211,0.0525,0
0.1,79.25,0.0,77.22,1.64,2.01,0.0072,0.0036,0.0312,0.0527,0
0.1,79.25,0.0,77.22,1.64,2.01,0.0083,0.0042,0.0583,0.0443,1
0.1,79.25,0.0,77.22,1.64,2.01,0.0083,0.0042,0.0608,0.0445,1
0.1,79.25,0.0,77.22,1.64,2.01,0.0083,0.0042,0.0655,0.0447,1
0.1,79.25,0.0,77.22,1.64,2.01,0.0574,0.0047,0.0188,0.0505,0
0.1,79.25,0.0,77.22,1.64,2.01,0.0574,0.0047,0.022,0.0507,0
0.1,79.25,0.0,77.22,1.64,2.01,0.0574,0.0047,0.0279,0.0509,0
0.1,79.25,0.0,77.22,1.64,2.01,0.0085,0.0043,0.0192,0.0512,0
0.1,79.25,0.0,77.22,1.64,2.01,0.0085,0.0043,0.0229,0.0513,0
0.1,79.25,0.0,77.22,1.64,2.01,0.0085,0.0043,0.0258,0.0515,0
0.1,83.5,0.0,77.22,1.64,2.01,0.0086,0.0043,0.0189,0.0518,0
